nombre,categoria,telefono,calle,ciudad,estado,zip,yelp_url,lat,lng
"Trustworthy Cleaning Services","Home Cleaning","+12818017945","7003 Bissonnet St","Houston","TX","77074","https://www.yelp.com/biz/trustworthy-cleaning-services-houston-2?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.68747","-95.50504"
"Flying Broom Maids","Home Cleaning","+17133572227","","League City","TX","77573","https://www.yelp.com/biz/flying-broom-maids-league-city?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.502054377160608","-95.08651431033492"
"Lulu's Home Cleaning Service","Home Cleaning","+18326339723","","Katy","TX","77449","https://www.yelp.com/biz/lulus-home-cleaning-service-katy?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.7877301068169","-95.8233299106359"
"Swept Home Care & Concierge","Dog Walkers","+17139990347","957 Nasa Pkwy Pmb 155","Houston","TX","77058","https://www.yelp.com/biz/swept-home-care-and-concierge-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.546508","-95.108463"
"Clean Casa by Francesca","Home Cleaning","+18327075702","","Houston","TX","77080","https://www.yelp.com/biz/clean-casa-by-francesca-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.8159","-95.524006"
"Zsa's Cleaning Co","Home Cleaning","+18324599255","","Houston","TX","77007","https://www.yelp.com/biz/zsas-cleaning-co-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.771286015929764","-95.41147470642132"
"Kenns Cleaning Service","Home Cleaning","+12816924105","","Houston","TX","77019","https://www.yelp.com/biz/kenns-cleaning-service-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.75320026660702","-95.41007534313118"
"Uri's Cleaning Services","Office Cleaning","+18329358930","","Houston","TX","77008","https://www.yelp.com/biz/uris-cleaning-services-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.79859835570051","-95.41749871820768"
"Mom's Cleaning","Home Cleaning","+17134456145","","Houston","TX","77001","https://www.yelp.com/biz/moms-cleaning-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.76491928","-95.36430359"
"Haven Touch Housekeeping","Home Cleaning","+18329199400","1127 Tanglewild Ln","Richmond","TX","77406","https://www.yelp.com/biz/haven-touch-housekeeping-richmond?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.61226285414038","-95.7249843"
"Love Suds Cleaning","Home Cleaning","+13464984813","","Houston","TX","77040","https://www.yelp.com/biz/love-suds-cleaning-houston-2?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.874415","-95.527842"
"Done By A'myricles","Home Cleaning","+12816624947","","Houston","TX","77045","https://www.yelp.com/biz/done-by-amyricles-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.724","-95.357861"
"Space City Sanitizers","Home Cleaning","+17137157007","1020 West St","Houston","TX","77020","https://www.yelp.com/biz/space-city-sanitizers-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.77049385473969","-95.3454535488968"
"European Professional Organizer","Home Organization","+18326552368","2715 Bissonnet St","Houston","TX","77005","https://www.yelp.com/biz/european-professional-organizer-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.7250889909349","-95.4207872774742"
"Houston Homemaid","Home Cleaning","+13465335147","5510 Sugar Creek Dr","La Porte","TX","77571","https://www.yelp.com/biz/houston-homemaid-la-porte?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.66831","-95.081331"
"Golden's Pro-Wash & Windows","Gutter Services","+17133003055","2525 Robinhood St","Houston","TX","77005","https://www.yelp.com/biz/goldens-pro-wash-and-windows-houston-2?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.72036576901894","-95.41780600377504"
"Executive Maids","Home Cleaning","+12818253333","","Houston","TX","77084","https://www.yelp.com/biz/executive-maids-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.759956","-95.362534"
"Detail Cleaning Services","Home Cleaning","+18324835721","9427 Clay Rd","Houston","TX","77080","https://www.yelp.com/biz/detail-cleaning-services-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.8321","-95.52499"
"Maid Zen Cleaning Service","Home Cleaning","+18322291053","","Humble","TX","77338","https://www.yelp.com/biz/maid-zen-cleaning-service-humble-2?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","30.0018215179443","-95.2628936767578"
"Brilliant Impact Cleaning Service","Home Cleaning","+18322456534","","Houston","TX","77052","https://www.yelp.com/biz/brilliant-impact-cleaning-service-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.75774956","-95.36169434"
"Maid U Shine","Home Cleaning","+17135051613","5730 Centralcrest St","Houston","TX","77092","https://www.yelp.com/biz/maid-u-shine-houston-2?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.816162665451166","-95.4747804"
"Make It Clean Home Cleaning","Home Cleaning","+18328195562","","Houston","TX","77001","https://www.yelp.com/biz/make-it-clean-home-cleaning-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.753611","-95.3442408"
"Take Air Duct & Carpet Cleaning Specialists","Carpet Cleaning","+12815683828","1300 Rusk St","Houston","TX","77010","https://www.yelp.com/biz/take-air-duct-and-carpet-cleaning-specialists-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.7568763","-95.3611465"
"Maid To Change Cleaning Services","Home Cleaning","+12819443511","1430 Yale St","Houston","TX","77008","https://www.yelp.com/biz/maid-to-change-cleaning-services-houston-5?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.7973597","-95.3987935070923"
"EZ-Clean","Home Cleaning","+17133643186","","Houston","TX","77054","https://www.yelp.com/biz/ez-clean-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.680881917730396","-95.4049299943737"
