nombre,categoria,telefono,calle,ciudad,estado,zip,yelp_url,lat,lng
"Parkan","Fences & Gates","+18325831505","","Houston","TX","77001","https://www.yelp.com/biz/parkan-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.76080322265625","-95.3695068359375"
"Refined Renovations","General Contractors","+17133194184","","Houston","TX","77009","https://www.yelp.com/biz/refined-renovations-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.7947540283203","-95.3662185668945"
"Roosevelt General Contractors","General Contractors","+18327480596","440 Louisiana St","Houston","TX","77002","https://www.yelp.com/biz/roosevelt-general-contractors-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.762716996054877","-95.36471623339972"
"Timeline Construction Group","General Contractors","+18326061705","5633 Southwest Fwy","Houston","TX","77063","https://www.yelp.com/biz/timeline-construction-group-houston-2?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.7252376","-95.4784552"
"D&D Construction","General Contractors","+16027147535","","Houston","TX","77002","https://www.yelp.com/biz/d-and-d-construction-houston-3?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.75645980835895","-95.36527561431734"
"Veteran Built Roofing and Construction","Roofing","+18329909781","","Houston","TX","77002","https://www.yelp.com/biz/veteran-built-roofing-and-construction-houston?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.75646","-95.365276"
"Rise Construction","General Contractors","+12818177160","827 N Lp W","Houston","TX","77008","https://www.yelp.com/biz/rise-construction-houston-5?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.8120649","-95.4137355"
"Shape Up General Contractors","General Contractors","+18324379908","","Houston","TX","77001","https://www.yelp.com/biz/shape-up-general-contractors-houston-4?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.7661399841309","-95.3648834228516"
"Houston General Home Maintenance","General Contractors","+18325303774","","Houston","TX","77065","https://www.yelp.com/biz/houston-general-home-maintenance-houston-2?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.926958","-95.603753"
"Millbrook Construction","General Contractors","+12816307990","906 E 23rd St","Houston","TX","77009","https://www.yelp.com/biz/millbrook-construction-houston-11?adjust_creative=hzydfaXToeUFiUkvWNd3PA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hzydfaXToeUFiUkvWNd3PA","29.807293442057443","-95.386941"
